countries,Year,(Territorial & Low GHG with VOLY) scenario [%],(Territorial & Low GHG with VSL) scenario [%],(Territorial & Central GHG with VOLY) scenario [%],(Territorial & Central GHG with VSL) scenario [%],(Territorial & High GHG with VOLY) scenario [%],(Territorial & High GHG with VSL) scenario [%],(Residential & Low GHG with VOLY) scenario [%],(Residential & Low GHG with VSL) scenario [%],(Residential & Central GHG with VOLY) scenario [%],(Residential & Central GHG with VSL) scenario [%],(Residential & High GHG with VOLY) scenario [%],(Residential & High GHG with VSL) scenario [%],(Footprint & Low GHG with VOLY) scenario [%],(Footprint & Low GHG with VSL) scenario [%],(Footprint & Central GHG with VOLY) scenario [%],(Footprint & Central GHG with VSL) scenario [%],(Footprint & High GHG with VOLY) scenario [%],(Footprint & High GHG with VSL) scenario [%]
Norway,2021,1.0028751979377968,1.8900064847580154,1.3351820028501054,2.222313289670324,4.650337985189563,5.537469272009781,1.462670137076902,2.3498014238971203,2.1015069014152803,2.9886381882354986,8.47466414564815,9.36179543246837,1.5176478122485337,2.4047790990687523,2.1931363600346665,3.080267646854885,8.931938777234423,9.81907006405464
Poland,2021,13.385357398887477,28.07432385988057,16.153206560191094,30.842173021184195,43.76579700272007,58.454763463713164,13.83393958694624,28.522906047939333,16.90084354028904,31.58981000128214,47.49686155101836,62.185828012011456,13.686139792157153,28.37510625315025,16.654510548973892,31.343477009966993,46.267542622931366,60.95650908392446
Portugal,2021,5.655352907061779,14.573112712979952,6.637109604023453,15.554869409941627,16.431301414188727,25.3490612201069,5.890005399438657,14.80776520535683,7.02819709131825,15.945956897236421,18.383014207926564,27.300774013844737,6.1562781507795306,15.074037956697703,7.471985010219704,16.389744816137878,20.59772725082526,29.515487056743428
Romania,2021,11.542130238941638,32.155167802168194,12.691943455459242,33.304981018685794,24.16269911548011,44.775736678706664,12.886074891753822,33.49911245498038,14.931851210146215,35.54488877337277,35.34090543410842,55.95394299733497,13.115508283321184,33.72854584654774,15.314240196091822,35.92727775931837,37.249208563970306,57.86224612719686
Sweden,2021,0.43483553170320344,1.1414804210573035,0.4822611679679843,1.1889060573220844,0.9553883487999645,1.6620332381540648,0.9582418453250582,1.6648867346791583,1.3546050240044087,2.061249913358509,5.30879959225793,6.015444481612031,1.3035083719351843,2.0101532612892847,1.9300492350212857,2.6366941243753863,8.18054022628501,8.887185115639113
Slovenia,2021,8.961327082871067,24.40776445710307,10.005785333634284,25.452222707866284,20.42549978767684,35.87193716190884,9.408954715697377,24.855392089929378,10.7518313883448,26.1982687625768,24.148624860708356,39.59506223494036,10.32974230072228,25.776179674954285,12.286477363386307,27.73291473761831,31.807239059963123,47.25367643419512
Slovakia,2021,7.534179937898792,17.60882878579472,8.942297241952328,19.016946089848258,22.989943680010214,33.06459252790614,8.016960810068655,18.091609657964586,9.746932028902096,19.821580876798027,27.00545442631192,37.08010327420785,8.398408049477487,18.473056897373414,10.382677427916816,20.457326275812747,30.17812670329966,40.25277555119559
Austria,1990,,,,,,,,,,,,,,,,,,
Switzerland,1990,15.105760812595506,30.542642173923674,16.179890403483967,31.61677176481213,26.89561179829978,42.332493159627944,,,,,,,,,,,,
Luxembourg,1990,,,,,,,,,,,,,,,,,,
Austria,1991,,,,,,,,,,,,,,,,,,
Switzerland,1991,13.974331456554065,28.619179884515255,14.984500140623425,29.62934856858461,25.062135345982046,39.706983773943236,,,,,,,,,,,,
Luxembourg,1991,,,,,,,,,,,,,,,,,,
Austria,1992,,,,,,,,,,,,,,,,,,
Switzerland,1992,13.303628420644994,27.341541947738207,14.330255756535216,28.368169283628426,24.572085607440012,38.60999913453323,,,,,,,,,,,,
Luxembourg,1992,,,,,,,,,,,,,,,,,,
Austria,1993,,,,,,,,,,,,,,,,,,
Switzerland,1993,11.002458351008771,22.99843698987122,11.906653999638856,23.902632638501302,20.92708201811517,32.92306065697762,,,,,,,,,,,,
Luxembourg,1993,,,,,,,,,,,,,,,,,,
Austria,1994,,,,,,,,,,,,,,,,,,
Switzerland,1994,9.452213133586708,19.991626633789476,10.282799776558733,20.8222132767615,18.568890333827273,29.108303834030036,,,,,,,,,,,,
Luxembourg,1994,,,,,,,,,,,,,,,,,,
Austria,1995,9.182220311438,24.163828596272445,10.553330544997513,25.534938829831955,24.231787398841234,39.21339568367568,,,,,,,,,,,,
Switzerland,1995,7.935022262155858,17.575411649489684,8.718234402856874,18.358623790190702,16.531707901755098,26.172097289088924,8.110499788062727,17.75088917539655,9.010696946034988,18.651086333368813,17.991235260091603,27.63162464742543,9.209639596989835,18.85002898432366,10.842596627580168,20.482986014913994,27.133287004183742,36.77367639151757
Luxembourg,1995,21.221047296534596,55.31285946495089,23.737928810625732,57.82974097904203,48.84681820120154,82.93863036961784,,,,,,,,,,,,
Austria,1996,9.283031340640461,24.321646552540248,10.726483822641402,25.76509903454119,25.126640726412685,40.16525593831247,,,,,,,,,,,,
Switzerland,1996,7.529065197549907,16.873030662753834,8.301485453020344,17.645450918224274,16.00729704926113,25.351262514465063,7.752454342656025,17.096419807859956,8.673800694863875,18.017766160067804,17.865327399032658,27.209292864236588,9.259110172946134,18.603075638150067,11.18489374534739,20.52885921055132,30.39687747954087,39.7408429447448
Luxembourg,1996,20.303914397312617,52.76264706203948,22.74886492002843,55.2075975847553,47.14015703950286,79.59888970422972,,,,,,,,,,,,
Austria,1997,8.807202042334007,23.145940168865454,10.14958436432181,24.488322490853253,23.54144610034298,37.88018422687443,,,,,,,,,,,,
Switzerland,1997,7.302349475539478,16.356615626620673,8.10557680592445,17.159842957005647,16.1187256495269,25.172991800608095,7.488714528547356,16.542980679628553,8.416185227604247,17.470451378685443,17.66880958248132,26.723075733562514,8.778826039340105,17.8330921904213,10.566371078925494,19.62063723000669,28.39926087859879,37.45352702967998
Luxembourg,1997,15.798451336402861,40.93455621000203,17.95127211652622,43.087376990125385,39.42822228013784,64.564327153737,,,,,,,,,,,,
Austria,1998,8.57442552172457,22.462502562151336,9.926070175204693,23.814147215631458,23.410334694446853,37.29841173487362,,,,,,,,,,,,
Switzerland,1998,6.526968099682073,15.148774761772263,7.335684516227876,15.95749117831807,15.403593528911008,24.025400191001197,6.691084176461424,15.312890838551613,7.609211310860127,16.23101797295032,16.768622484980526,25.390429147070716,8.36984264398602,16.99164930607621,10.407142090067788,19.02894875215798,30.731629421216848,39.353436083307045
Luxembourg,1998,11.281394847187281,29.277357159121838,13.159705048956718,31.155667360891275,31.898085395180413,49.89404770711497,,,,,,,,,,,,
Austria,1999,7.942944136539211,20.83045800012362,9.178710300582878,22.066224164167288,21.506948937113748,34.39446280069816,,,,,,,,,,,,
Switzerland,1999,5.707511430070287,13.809596109755152,6.49490585316186,14.596990532846723,14.3501025978135,22.452187277498364,5.86006560166846,13.962150281353324,6.749162805825481,14.851247485510347,15.618965866344334,23.721050546029197,7.256616593268657,15.358701272953521,9.07674779182581,17.178832471510674,27.23472332028883,35.33680799997369
Luxembourg,1999,10.37754591245778,26.989315848898666,12.10402884493717,28.715798781378055,29.32775143324346,45.93952136968434,,,,,,,,,,,,
Austria,2000,7.729582028636769,19.95213196274458,9.033888714060668,21.256438648168476,22.045900647218133,34.26845058132594,,,,,,,,,,,,
Switzerland,2000,5.042799411384571,12.239179519599046,5.866123142613304,13.062503250827778,14.079757508919002,21.27613761713348,5.031350823244156,12.227730931458632,5.84704216237928,13.043422270593751,13.984534331370153,21.180914439584626,5.985146837274969,13.181526945489445,7.436702185763966,14.633082293978442,21.91769482902326,29.11407493723773
Luxembourg,2000,9.684372148264162,25.433942125641696,11.332551474810755,27.08212145218829,27.775102375358912,43.524672352736445,,,,,,,,,,,,
Austria,2001,7.276712874407494,19.410479908182786,8.325877445696658,20.45964447947195,18.79254304974808,30.926310083523372,,,,,,,,,,,,
Switzerland,2001,4.563622327714547,11.254251439226607,5.281748026337803,11.972377137849865,12.445906781650777,19.13653589316284,4.673077474953644,11.363706586465707,5.464173271736298,12.15480238324836,13.356295625353741,20.046924736865805,5.896649691243501,12.587278802755563,7.503460298886059,14.194089410398119,23.533308979891597,30.223938091403657
Luxembourg,2001,9.856863630082204,25.903175402744566,11.535444277404846,27.581756050067213,28.28128454474265,44.32759631740502,,,,,,,,,,,,
Austria,2002,7.600581797180146,19.39586782290531,8.954360813407005,20.74964683913217,22.459918141955903,34.255204167681065,,,,,,,,,,,,
Switzerland,2002,4.183711746090073,10.353971587490767,4.840922561322399,11.011182402723092,11.397382837092504,17.567642678493197,4.319943317187254,10.49020315858795,5.067975179817699,11.238235021218394,12.530483523678573,18.700743365079266,5.357883540725914,11.528143382126608,6.797875552382131,12.968135393782825,21.163510144857263,27.333769986257956
Luxembourg,2002,9.367897441535957,24.152607426302723,11.102950118147541,25.887660102914307,28.412166106248826,43.19687609101559,,,,,,,,,,,,
Austria,2003,7.618233766995525,19.36580155005661,9.000976202706346,20.748543985767427,22.79547812086905,34.54304590393013,,,,,,,,,,,,
Switzerland,2003,4.256337532036093,10.510281414981378,4.944307533973444,11.198251416918731,11.807627315205593,18.06157119815088,4.382448576614832,10.636392459560117,5.154492608271342,11.40843649121663,12.856550924082718,19.110494807028005,5.378995785752391,11.632939668697677,6.815404623500611,13.069348506445897,21.145292790560205,27.399236673505495
Luxembourg,2003,9.446734505648696,24.151951542858015,11.176782585321401,25.88199962253072,28.436071761103886,43.14128879831321,,,,,,,,,,,,
Austria,2004,6.985737083775706,17.98865331921041,8.181583475105871,19.184499710540575,20.111574855280605,31.11449109071531,,,,,,,,,,,,
Switzerland,2004,4.152852079735265,10.230580129794326,4.837108907207258,10.91483695726632,11.66338535270167,17.741113402760732,4.2722413333584335,10.349969383417495,5.036090996579206,11.113819046638268,12.65640073204358,18.734128782102637,5.318398520357905,11.396126570416966,6.779686308244992,12.857414358304053,21.357771620737598,27.43549967079666
Luxembourg,2004,9.654950275635523,24.648044172632268,11.462444369160039,26.45553826615678,29.494349730749857,44.4874436277466,,,,,,,,,,,,
Austria,2005,6.850744299517859,17.41001848351865,8.076818978254451,18.63609316225524,20.308373511364756,30.86764769536554,,,,,,,,,,,,
Switzerland,2005,3.9942639908480584,9.853935931789811,4.6605125145553945,10.520184455497148,11.307134691540478,17.16680663248223,4.112652629195669,9.972324570137422,4.857826911801411,10.717498852743166,12.291827493034889,18.151499433976642,5.286742678514917,11.146414619456671,6.814643660666825,12.67431560160858,22.05727488737276,27.916946828314515
Luxembourg,2005,9.14093523331462,23.314968158251048,10.864691185892143,25.038724110828568,28.06120890327268,42.235241828209105,,,,,,,,,,,,
Austria,2006,6.558034940044694,16.347553387759522,7.829614933659915,17.619133381374745,20.515139155678437,30.304657603393263,,,,,,,,,,,,
Switzerland,2006,3.775830801044507,9.283406267484835,4.42005888853264,9.927634354972968,10.847000999426164,16.35457646586649,3.874686572224145,9.382262038664473,4.584818507165371,10.092393973605699,11.669229953364734,17.176805419805063,5.165577883574662,10.67315335001499,6.736304026082898,12.243879492523227,22.406167209676973,27.9137426761173
Luxembourg,2006,7.718850361375275,19.459020564740307,9.235336096561813,20.975506299926845,24.364086645208484,36.10425684857352,,,,,,,,,,,,
Austria,2007,5.944449638000126,14.908824643458296,7.152719673002839,16.117094678461008,19.20665168886322,28.171026694321395,,,,,,,,,,,,
Switzerland,2007,3.6243829751234142,8.88960270396932,4.246750468979517,9.511970197825423,10.455607133877306,15.720826862723214,3.7027092191576365,8.967928948003543,4.377294209036554,9.64251393788246,11.107082560447664,16.372302289293568,4.829274082898786,10.094493811744693,6.2549023152718055,11.520122044117711,20.47724110965977,25.742460838505675
Luxembourg,2007,6.455449796636195,16.06728070049599,7.776926927174239,17.388757831034034,20.960234491351393,30.57206539521119,,,,,,,,,,,,
Austria,2008,5.410263032408219,13.661599858252552,6.4739461853290035,14.725283011173335,17.085451925181584,25.336788751025917,5.626896111585608,13.878232937429939,6.835001317291317,15.086338143135647,18.88728896468875,27.138625790533084,6.274833710028426,14.52617053587276,7.9148973146960175,16.166234140540347,24.276484227927448,32.52782105377178
Switzerland,2008,3.3524619359730243,8.23101349494597,3.9308960776627004,8.809447636635648,9.701465253090657,14.580016812063604,3.4467827373518536,8.325334296324801,4.088097413294083,8.96664897226703,10.48597477567013,15.364526334643076,4.4541648032141685,9.332716362187115,5.767067523064608,10.645619082037555,18.86483513300113,23.743386691974074
Luxembourg,2008,5.7825688334799645,14.21123402633368,7.012403273214428,15.441068466068145,19.281465898184436,27.71013109103815,5.532423664295568,13.961088857149285,6.5954946579071025,15.024159850760816,17.200893379888825,25.62955857274254,6.270323068438574,14.698988261292289,7.825326998145445,16.25399219099916,23.338342392125888,31.767007584979602
Austria,2009,5.225026602880115,13.10997500833206,6.276151389371068,14.161099794823013,16.762372473649858,24.6473208791018,5.354134237040175,13.23908264249212,6.491330779637834,14.37627918508978,17.836220097457335,25.72116850290928,5.966107616107262,13.851056021559206,7.511286411416313,15.396234816868256,22.92628439318993,30.811232798641875
Switzerland,2009,3.0810130335609185,7.554963418873951,3.614377411285879,8.08832779659891,8.93532203668489,13.409272421997922,3.187021918922529,7.660972304235561,3.7910588868885626,8.265009272201596,9.817046733978282,14.290997119291315,4.13924943790523,8.613199823218261,5.378104751859731,9.852055137172766,17.73716133631059,22.211111721623624
Luxembourg,2009,5.445315149280294,13.389786334175827,6.645720314872716,14.59019149976825,18.62119089542569,26.56566208032122,5.269049616780237,13.21352080167577,6.35194442737262,14.296415612268154,17.155109323520453,25.09958050841598,5.073728918303641,13.018200103199174,6.026409929911628,13.97088111480716,15.530537164762734,23.475008349658268
Austria,2010,4.980861673300741,12.738348798870957,5.902547147212911,13.660034272783129,15.097456994098616,22.85494411966883,5.3476338120343385,13.105120937604555,6.513834045102242,14.271321170672458,18.148069703565366,25.905556829135584,5.969165015839993,13.72665214141021,7.549719384778331,15.307206510348548,23.317630827282233,31.075117952852448
Switzerland,2010,2.7128321211986406,6.589588895671944,3.2015455226881517,7.0783022971614535,8.077043504214465,11.953800278687767,2.8031115063520624,6.679868280825365,3.3520111646105217,7.228767939083824,8.82793870771277,12.704695482186072,3.58069758597801,7.457454360451313,4.6479879639871,8.524744738460404,15.295480068411122,19.172236842884423
Luxembourg,2010,5.152698660698493,12.521169864183177,6.336711235369445,13.70518243885413,18.148646206491566,25.517117409976255,4.889630671136508,12.258101874621193,5.8982645860994705,13.266735789584153,15.960588642515688,23.329059846000373,4.8275380213759975,12.196009224860681,5.794776836498619,13.163248039983303,15.444135492126678,22.812606695611365
Austria,2011,4.678091352074155,11.805358228696667,5.587431255153103,12.714698131775615,14.659179335869268,21.786446212491782,4.931806259565787,12.059073136188298,6.010289434305822,13.137556310928334,16.769443010879034,23.896709887501547,5.607253678653411,12.734520555275921,7.136035132785194,14.263302009407708,22.387450115671335,29.51471699229384
